image_name,optimal_clusters
000000450263,25
000000450270,26
000000450275,4
000000450281,11
000000450282,21
000000450305,3
000000450308,3
000000450309,3
000000450318,3
000000450313,3
000000450314,3
000000450321,22
000000450330,19
000000450317,3
000000450340,4
000000450324,3
000000450343,3
000000450357,4
000000450346,3
000000450355,3
000000450359,24
000000450362,3
000000450378,3
000000450364,3
000000450370,3
000000450381,5
000000450383,5
000000450391,3
000000450400,3
000000450407,3
000000450396,3
000000450414,6
000000450404,3
000000450452,3
000000450434,3
000000450426,4
000000450455,17
000000450457,25
000000450464,3
000000450458,3
000000450471,24
000000450477,9
000000450500,3
000000450479,3
000000450493,4
000000450483,3
000000450478,4
000000450509,3
000000450524,3
000000450555,24
000000450518,8
000000450543,3
000000450528,3
000000450544,3
000000450526,3
000000450551,26
000000450558,3
000000450577,3
000000450567,3
000000450561,4
000000450570,9
000000450584,16
000000450581,23
000000450590,5
000000450587,24
000000450592,21
000000450596,4
000000450597,4
000000450598,18
000000450599,3
000000450607,21
000000450608,3
000000450631,3
000000450621,5
000000450620,3
000000450647,3
000000450653,3
000000450634,3
000000450649,4
000000450666,3
000000450655,3
000000450674,25
000000450672,19
000000450684,22
000000450687,6
000000450700,25
000000450695,4
000000450704,4
000000450707,3
000000450728,8
000000450711,5
000000450716,3
000000450709,11
000000450719,3
000000450724,3
000000450735,3
000000450737,26
000000450741,3
000000450748,25
000000450747,3
000000450749,3
000000450759,3
000000450761,26
000000450763,8
000000450777,5
000000450771,7
000000450762,17
000000450781,5
000000450774,5
000000450776,3
000000450806,3
000000450786,26
000000450800,6
000000450790,3
000000450832,4
000000450833,16
000000450840,3
000000450841,3
000000450845,3
000000450849,15
000000450886,26
000000450863,12
000000450860,4
000000450856,26
000000450864,4
000000450878,18
000000450889,3
000000450885,6
000000450902,3
000000450897,23
000000450893,6
000000450894,3
000000450903,3
000000450904,8
000000450910,4
000000450914,4
000000450932,7
000000450940,3
000000450918,3
000000450963,4
000000450959,18
000000450952,11
000000450961,14
000000450965,18
000000450970,17
000000450975,3
000000450974,26
000000450991,4
000000450977,23
000000450993,22
000000450996,3
000000451003,12
000000451008,3
000000451012,6
000000451014,3
000000451016,3
000000451024,6
000000451032,26
000000451018,4
000000451033,16
000000451038,9
000000451053,26
000000451036,4
000000451046,7
000000451061,3
000000451058,3
000000451066,4
000000451074,3
000000451063,16
000000451077,3
000000451087,4
000000451095,26
000000451099,8
000000451101,3
000000451102,3
000000451119,8
000000451104,3
000000451120,26
000000451121,26
000000451107,24
000000451123,26
000000451131,25
000000451142,3
000000451133,5
000000451154,3
000000451151,25
000000451153,3
000000451160,11
000000451166,3
000000451172,11
000000451165,3
000000451169,25
000000451184,3
000000451178,8
000000451213,26
000000451196,19
000000451211,3
000000451202,4
000000451206,3
000000451214,11
000000451219,3
000000451228,26
000000451234,9
000000451274,5
000000451240,18
000000451263,18
000000451248,3
000000451275,3
000000451278,3
000000451279,20
000000451287,21
000000451284,3
000000451283,3
000000451300,17
000000451305,3
000000451336,18
000000451312,3
000000451331,4
000000451324,24
000000451337,3
000000451341,3
000000451346,3
000000451345,17
000000451359,11
000000451352,3
000000451356,3
000000451353,3
000000451375,3
000000451364,26
000000451373,8
000000451381,3
000000451386,3
000000451389,3
000000451392,3
000000451391,3
000000451400,20
000000451397,3
000000451406,4
000000451407,26
000000451412,15
000000451409,26
000000451420,5
000000451431,13
000000451428,3
000000451415,3
000000451440,8
000000451449,25
000000451463,5
000000451468,9
000000451473,5
000000451471,3
000000451482,3
000000451489,3
000000451490,3
000000451493,16
000000451496,26
000000451501,5
000000451515,5
000000451504,3
000000451511,23
000000451513,26
000000451519,3
000000451520,10
000000451529,22
000000451522,3
000000451532,10
000000451535,4
000000451533,3
000000451561,10
000000451539,3
000000451550,3
000000451554,3
000000451559,6
000000451574,23
000000451580,3
000000451573,23
000000451598,23
000000451588,12
000000451594,8
000000451597,20
000000451620,15
000000451623,5
000000451621,21
000000451643,3
000000451668,18
000000451648,3
000000451647,3
000000451651,16
000000451667,6
000000451674,4
000000451680,26
000000451679,3
000000451683,3
000000451701,7
000000451690,4
000000451698,23
000000451703,3
000000451706,26
000000451707,5
000000451713,3
000000451727,5
000000451720,15
000000451744,5
000000451751,10
000000451732,6
000000451738,4
000000451739,3
000000451758,5
000000451767,13
000000451761,3
000000451768,4
000000451781,4
000000451798,8
000000451772,11
000000451793,3
000000451809,4
000000451800,13
000000451803,3
000000451825,19
000000451818,24
000000451826,20
000000451832,4
000000451834,12
000000451824,3
000000451835,3
000000451836,3
000000451840,22
000000451854,4
000000451856,7
000000451843,3
000000451842,5
000000451863,26
000000451859,3
000000451872,3
000000451877,4
000000451909,3
000000451893,4
000000451896,4
000000451902,26
000000451915,3
000000451934,18
000000451919,18
000000451922,4
000000451940,19
000000451949,3
000000451944,5
000000451943,6
000000451951,7
000000451953,5
000000451952,4
000000451960,3
000000451972,3
000000451980,3
000000451969,21
000000451983,5
000000451976,3
000000451985,3
000000451987,4
000000451990,3
000000452013,25
000000452004,4
000000452011,4
000000452003,3
000000452005,5
000000452022,25
000000452027,4
000000452014,5
000000452060,3
000000452031,3
000000452058,25
000000452050,3
000000452070,3
000000452072,3
000000452078,26
000000452083,4
000000452088,11
000000452113,3
000000452087,3
000000452102,26
000000452121,9
000000452115,3
000000452137,4
000000452158,3
000000452168,17
000000452167,25
000000452162,26
000000452170,4
000000452177,21
000000452178,14
000000452179,3
000000452198,3
000000452183,3
000000452186,3
000000452187,26
000000452195,3
000000452205,19
000000452201,4
000000452213,7
000000452218,22
000000452221,4
000000452220,9
000000452224,25
000000452229,3
000000452236,15
000000452250,14
000000452251,3
000000452272,3
000000452259,3
000000452263,3
000000452269,3
000000452274,5
000000452279,3
000000452297,24
000000452300,3
000000452331,4
000000452308,6
000000452302,13
000000452312,7
000000452327,3
000000452341,3
000000452334,3
000000452348,3
000000452353,6
000000452342,13
000000452343,3
000000452359,3
000000452371,25
000000452381,3
000000452380,22
000000452382,8
000000452398,6
000000452404,7
000000452412,3
000000452414,21
000000452441,15
000000452459,21
000000452439,4
000000452454,4
000000452457,3
000000452428,26
000000452461,7
000000452465,3
000000452470,10
000000452488,3
000000452468,9
000000452479,5
000000452471,26
000000452495,23
000000452498,5
000000452500,14
000000452524,3
000000452512,24
000000452516,3
000000452502,3
000000452532,3
000000452535,5
000000452543,9
000000452536,3
000000452566,3
000000452545,21
000000452558,26
000000452591,23
000000452585,3
000000452565,3
000000452597,23
000000452611,3
000000452615,3
000000452618,3
000000452619,3
000000452622,25
000000452621,21
000000452623,26
000000452638,3
000000452642,8
000000452643,3
000000452650,4
000000452663,3
000000452652,26
000000452676,4
000000452674,4
000000452682,7
000000452687,4
000000452689,9
000000452684,3
000000452685,9
000000452693,4
000000452695,25
000000452694,3
000000452696,4
000000452702,3
000000452700,23
000000452706,4
000000452719,26
000000452721,3
000000452750,7
000000452724,3
000000452727,5
000000452756,3
000000452746,14
000000452737,26
000000452759,3
000000452761,3
000000452772,3
000000452767,3
000000452774,3
000000452775,13
000000452776,5
000000452781,4
000000452782,20
000000452783,11
000000452789,20
000000452799,3
000000452813,5
000000452791,4
000000452803,3
000000452806,3
000000452807,3
000000452816,5
000000452814,3
000000452824,26
000000452819,26
000000452823,7
000000452821,4
000000452831,26
000000452841,3
000000452834,4
000000452836,4
000000452846,17
000000452837,3
000000452854,13
000000452859,3
000000452852,10
000000452861,5
000000452881,4
000000452866,10
000000452873,3
000000452872,4
000000452878,3
000000452899,3
000000452892,3
000000452905,3
000000452908,3
000000452909,26
000000452930,3
000000452912,3
000000452917,13
000000452922,3
000000452919,3
000000452931,13
000000452938,3
000000452944,17
000000452953,4
000000452964,23
000000452947,3
000000452966,4
000000452963,24
000000452968,3
000000452979,26
000000452982,4
000000452985,14
000000453002,12
000000453003,10
000000453008,24
000000453016,26
000000453025,3
000000453009,12
000000453013,4
000000453010,10
000000453020,22
000000453026,26
000000453065,3
000000453029,24
000000453037,4
000000453050,4
000000453070,3
000000453082,3
000000453087,9
000000453093,3
000000453096,4
000000453104,20
000000453111,24
000000453106,3
000000453132,23
000000453138,3
000000453133,4
000000453137,17
000000453140,3
000000453152,3
000000453157,3
000000453158,21
000000453162,26
000000453159,7
000000453164,3
000000453154,3
000000453167,26
000000453219,12
000000453178,3
000000453195,3
000000453216,3
000000453221,3
000000453191,7
000000453222,4
000000453273,3
000000453231,4
000000453225,3
000000453250,3
000000453260,7
000000453287,3
000000453286,26
000000453297,3
000000453283,3
000000453299,4
000000453289,4
000000453310,5
000000453311,3
000000453328,3
000000453313,3
000000453319,3
000000453317,4
000000453321,3
000000453330,26
000000453332,13
000000453334,9
000000453354,26
000000453348,3
000000453357,6
000000453352,25
000000453351,3
000000453369,16
000000453377,25
000000453366,26
000000453376,18
000000453390,3
000000453389,3
000000453397,4
000000453400,3
000000453417,3
000000453409,3
000000453421,6
000000453424,16
000000453426,3
000000453428,3
000000453442,3
000000453427,4
000000453438,3
000000453452,23
000000453475,3
000000453472,3
000000453490,13
000000453481,26
000000453485,5
000000453488,3
000000453483,8
000000453496,4
000000453491,4
000000453507,20
000000453509,3
000000453512,3
000000453517,3
000000453519,4
000000453520,3
000000453526,3
000000453533,7
000000453523,3
000000453529,5
000000453538,6
000000453545,3
000000453541,18
000000453547,7
000000453548,6
000000453552,3
000000453549,3
000000453553,16
000000453557,24
000000453558,25
000000453561,3
000000453566,4
000000453562,16
000000453563,14
000000453567,3
000000453582,3
000000453565,21
000000453601,8
000000453586,3
000000453605,26
000000453602,25
000000453611,3
000000453620,3
000000453622,3
000000453621,15
000000453625,3
000000453629,4
000000453626,3
000000453641,3
000000453643,24
000000453646,3
000000453676,18
000000453644,17
000000453649,4
000000453664,8
000000453680,26
000000453689,3
000000453682,18
000000453686,4
000000453697,17
000000453724,19
000000453704,3
000000453695,25
000000453734,11
000000453706,9
000000453711,3
000000453731,22
000000453755,23
000000453738,3
000000453757,5
000000453756,21
000000453762,8
000000453765,3
000000453775,3
000000453772,12
000000453767,26
000000453779,19
000000453787,6
000000453781,14
000000453785,8
000000453815,3
000000453792,3
000000453800,24
000000453802,25
000000453801,23
000000453799,20
000000453819,12
000000453824,6
000000453862,4
000000453853,3
000000453857,4
000000453866,18
000000453870,3
000000453875,4
000000453885,4
000000453883,3
000000453889,4
000000453895,3
000000453906,23
000000453899,19
000000453903,3
000000453907,17
000000453930,12
000000453926,23
000000453918,4
000000453932,3
000000453948,3
000000453933,3
000000453945,4
000000453938,3
000000453959,3
000000453968,22
000000453954,3
000000453979,21
000000453989,5
000000453969,6
000000453972,16
000000454018,4
000000453998,5
000000454000,25
000000454002,12
000000454021,25
000000454003,23
000000454039,3
000000454044,26
000000454053,3
000000454078,6
000000454072,19
000000454086,19
000000454102,6
000000454068,6
000000454103,3
000000454110,3
000000454107,3
000000454112,4
000000454129,3
000000454143,24
000000454144,3
000000454131,6
000000454155,3
000000454148,12
000000454154,7
000000454158,3
000000454161,3
000000454171,26
000000454162,3
000000454174,26
000000454177,19
000000454172,4
000000454181,26
000000454195,3
000000454199,4
000000454203,3
000000454205,3
000000454206,3
000000454207,4
000000454209,3
000000454210,23
000000454217,5
000000454219,3
000000454222,22
000000454225,25
000000454230,3
000000454234,3
000000454227,7
000000454232,3
000000454246,22
000000454236,3
000000454258,3
000000454253,3
000000454252,25
000000454269,4
000000454255,26
000000454271,3
000000454273,3
000000454326,3
000000454282,3
000000454291,3
000000454314,3
000000454296,3
000000454329,3
000000454325,3
000000454336,7
000000454348,3
000000454359,20
000000454388,3
000000454372,12
000000454382,4
000000454399,26
000000454406,3
000000454408,3
000000454414,25
000000454422,13
000000454436,12
000000454444,10
000000454449,3
000000454452,24
000000454457,4
000000454437,4
000000454477,3
000000454478,4
000000454495,26
000000454502,3
000000454509,4
000000454514,3
000000454524,3
000000454543,6
000000454541,26
000000454538,3
000000454562,22
000000454554,3
000000454561,12
000000454565,12
000000454570,3
000000454566,3
000000454577,3
000000454601,3
000000454576,25
000000454610,26
000000454607,26
000000454611,5
000000454619,3
000000454622,5
000000454623,9
000000454631,4
000000454636,3
000000454637,3
000000454642,18
000000454649,16
000000454647,4
000000454644,4
000000454679,20
000000454654,26
000000454659,8
000000454681,26
000000454680,3
000000454683,21
000000454690,19
000000454685,3
000000454708,7
000000454692,9
000000454725,3
000000454712,4
000000454695,3
000000454693,3
000000454722,3
000000454741,3
000000454731,10
000000454730,4
000000454751,4
000000454745,26
000000454749,3
000000454776,4
000000454762,6
000000454755,17
000000454783,3
000000454769,3
000000454789,3
000000454810,3
000000454796,3
000000454814,4
000000454813,25
000000454821,5
000000454818,3
000000454827,24
000000454830,18
000000454832,3
000000454854,3
000000454858,8
000000454857,3
000000454860,23
000000454862,3
000000454864,5
000000454863,3
000000454867,7
000000454878,4
000000454887,3
000000454886,20
000000454892,3
000000454894,6
000000454907,3
000000454898,3
000000454912,4
000000454916,4
000000454923,4
000000454915,10
000000454917,18
000000454940,3
000000454928,5
000000454951,4
000000454956,4
000000454957,3
000000454959,3
000000454961,26
000000454963,23
000000455004,15
000000454969,3
000000454979,3
000000454996,26
000000455010,9
000000454982,6
000000455005,3
000000455015,3
000000455020,12
000000455044,26
000000455037,23
000000455075,15
000000455040,3
000000455079,17
000000455081,13
000000455073,5
000000455112,4
000000455083,3
000000455090,13
000000455103,3
000000455108,3
000000455132,3
000000455123,3
000000455135,26
000000455160,6
000000455117,3
000000455136,4
000000455156,19
000000455165,23
000000455161,4
000000455169,3
000000455188,4
000000455166,3
000000455181,4
000000455170,5
000000455182,3
000000455198,4
000000455203,25
000000455210,3
000000455227,3
000000455211,3
000000455228,3
000000455218,3
000000455222,3
000000455225,4
000000455229,3
000000455261,3
000000455255,3
000000455275,4
000000455252,3
000000455246,25
000000455257,12
000000455279,3
000000455287,4
000000455294,4
000000455300,3
000000455299,3
000000455290,6
000000455302,3
000000455315,5
000000455313,7
000000455328,3
000000455311,26
000000455322,3
000000455333,3
000000455325,5
000000455334,12
000000455339,3
000000455340,3
000000455342,3
000000455345,26
000000455343,5
000000455353,14
000000455358,21
000000455362,3
000000455363,3
000000455350,24
000000455355,26
000000455365,5
000000455366,3
000000455369,3
000000455370,3
000000455374,17
000000455393,8
000000455384,16
000000455381,3
000000455395,23
000000455401,12
000000455400,4
000000455405,4
000000455419,13
000000455408,3
000000455406,25
000000455414,4
000000455422,3
000000455416,12
000000455424,3
000000455427,3
000000455430,3
000000455444,4
000000455435,3
000000455443,3
000000455459,3
000000455463,8
000000455473,4
000000455464,16
000000455480,7
000000455481,3
000000455476,10
000000455486,3
000000455482,3
000000455483,13
000000455505,13
000000455496,4
000000455508,3
000000455506,3
000000455528,17
000000455515,25
000000455529,11
000000455523,3
000000455536,4
000000455532,25
000000455530,26
000000455533,3
000000455548,4
000000455543,3
000000455545,4
000000455554,25
000000455549,3
000000455557,3
000000455558,3
000000455588,17
000000455565,7
000000455585,3
000000455601,4
000000455608,24
000000455610,3
000000455613,3
000000455614,3
000000455633,6
000000455639,12
000000455615,4
000000455632,4
000000455651,5
000000455649,26
000000455654,5
000000455658,4
000000455657,3
000000455660,3
000000455664,3
000000455665,4
000000455666,26
000000455667,24
000000455672,4
000000455674,23
000000455677,6
000000455675,4
000000455696,16
000000455691,7
000000455698,3
000000455717,3
000000455704,3
000000455719,3
000000455720,3
000000455737,7
000000455741,3
000000455738,3
000000455735,4
000000455744,6
000000455746,4
000000455750,3
000000455751,8
000000455758,9
000000455756,20
000000455769,5
000000455767,3
000000455776,3
000000455772,8
000000455770,4
000000455808,3
000000455791,4
000000455824,14
000000455799,23
000000455847,21
000000455809,4
000000455832,4
000000455853,24
000000455856,3
000000455859,24
000000455860,10
000000455865,3
000000455874,11
000000455875,24
000000455877,3
000000455881,17
000000455879,3
000000455882,3
000000455878,3
000000455912,17
000000455893,25
000000455902,4
000000455916,4
000000455934,23
000000455945,10
000000455943,3
000000455946,5
000000455948,3
000000455956,22
000000455959,11
000000455952,3
000000455960,3
000000455966,3
000000455974,26
000000455996,4
000000455984,5
000000455975,3
000000455995,3
000000456003,3
000000456009,26
000000456010,4
000000456012,3
000000456033,8
000000456039,3
000000456035,3
000000456041,3
000000456037,3
000000456042,3
000000456044,26
000000456053,4
000000456045,3
000000456065,4
000000456064,26
000000456046,3
000000456068,13
000000456070,7
000000456091,5
000000456071,4
000000456076,3
000000456083,3
000000456082,25
000000456077,3
000000456106,3
000000456109,3
000000456142,4
000000456113,3
000000456136,4
000000456127,26
000000456146,3
000000456145,26
000000456149,5
000000456147,3
000000456155,3
000000456161,25
000000456190,17
000000456184,5
000000456178,26
000000456176,3
000000456197,3
000000456191,3
000000456192,3
000000456204,23
000000456199,4
000000456201,7
000000456200,19
000000456216,23
000000456223,10
000000456236,18
000000456217,5
000000456224,25
000000456245,4
000000456239,3
000000456248,4
000000456261,4
000000456251,8
000000456254,7
000000456262,6
000000456275,3
000000456309,23
000000456310,21
000000456314,11
000000456302,18
000000456286,3
000000456285,3
000000456322,26
000000456341,8
000000456315,3
000000456343,22
000000456328,25
000000456323,6
000000456345,7
000000456344,3
000000456350,3
000000456351,3
000000456366,5
000000456356,3
000000456372,4
000000456369,4
000000456377,17
000000456376,6
000000456389,18
000000456391,3
000000456390,3
000000456392,14
000000456412,3
000000456399,3
000000456416,3
000000456422,3
000000456420,3
000000456425,3
000000456433,3
000000456438,24
000000456436,20
000000456439,24
000000456451,3
000000456446,4
000000456443,22
000000456453,5
000000456478,3
000000456462,3
000000456465,5
000000456481,26
000000456483,3
000000456485,3
000000456491,14
000000456486,26
000000456500,6
000000456499,6
000000456505,12
000000456521,4
000000456519,7
000000456522,10
000000456525,3
000000456520,3
000000456528,3
000000456552,4
000000456554,16
000000456545,26
000000456556,4
000000456558,17
000000456565,3
000000456563,26
000000456566,26
000000456569,3
000000456572,3
000000456574,20
000000456584,7
000000456578,4
000000456602,3
000000456589,3
000000456606,5
000000456608,3
000000456629,3
000000456637,3
000000456610,22
000000456611,4
000000456638,3
000000456648,19
000000456639,3
000000456640,4
000000456666,22
000000456652,3
000000456653,19
000000456656,3
000000456658,4
000000456678,3
000000456670,4
000000456679,20
000000456690,3
000000456695,4
000000456696,25
000000456705,3
000000456709,13
000000456699,11
000000456708,3
000000456725,9
000000456719,7
000000456724,18
000000456753,3
000000456732,4
000000456730,3
000000456737,10
000000456736,24
000000456755,10
000000456750,24
000000456761,4
000000456756,7
000000456768,3
000000456771,3
000000456773,24
000000456782,3
000000456784,3
000000456788,4
000000456792,3
000000456790,3
000000456799,13
000000456816,3
000000456807,3
000000456800,3
000000456819,7
000000456825,3
000000456833,4
000000456827,4
000000456873,4
000000456845,3
000000456863,15
000000456876,24
000000456884,7
000000456886,3
000000456895,3
000000456900,6
000000456919,4
000000456917,3
000000456908,24
000000456936,3
000000456942,3
000000456931,3
000000456949,6
000000456953,3
000000456950,24
000000456968,5
000000456969,25
000000456975,26
000000456972,3
000000456987,19
000000456979,8
000000456996,3
000000456991,3
000000456988,3
000000457003,26
000000457011,5
000000457016,3
000000457020,3
000000457017,3
000000457029,5
000000457033,3
000000457021,3
000000457035,5
000000457041,3
000000457050,3
000000457037,25
000000457054,3
000000457074,3
000000457060,26
000000457067,22
000000457068,3
000000457085,17
000000457086,22
000000457087,4
000000457095,25
000000457119,3
000000457097,3
000000457100,3
000000457114,3
000000457123,14
000000457121,23
000000457131,13
000000457133,6
000000457147,3
000000457149,4
000000457146,26
000000457161,3
000000457162,8
000000457168,7
000000457178,8
000000457169,3
000000457188,3
000000457184,4
000000457194,4
000000457190,7
000000457191,9
000000457204,3
000000457205,3
000000457219,4
000000457207,4
000000457214,4
000000457217,6
000000457225,3
000000457227,4
000000457229,4
000000457226,5
000000457230,21
000000457231,3
000000457233,9
000000457243,3
000000457235,3
000000457245,4
000000457249,14
000000457254,23
000000457258,25
000000457257,21
000000457268,3
000000457261,25
000000457263,3
000000457271,25
000000457274,4
000000457275,3
000000457276,3
000000457286,5
000000457288,3
000000457292,4
000000457322,3
000000457324,4
000000457305,3
000000457342,13
000000457334,26
000000457335,3
000000457360,3
000000457348,4
000000457337,16
000000457344,3
000000457373,7
000000457371,3
000000457387,3
000000457381,26
000000457383,25
000000457394,26
000000457400,3
000000457384,13
000000457401,24
000000457427,23
000000457408,3
000000457434,3
000000457442,10
000000457437,10
000000457453,3
000000457448,7
000000457436,4
000000457449,3
000000457460,3
000000457477,4
000000457474,3
000000457476,4
000000457461,23
000000457481,3
000000457478,3
000000457491,3
000000457492,3
000000457521,3
000000457503,26
000000457508,4
000000457514,3
000000457519,23
000000457530,3
000000457537,5
000000457522,14
000000457558,3
000000457538,12
000000457555,6
000000457560,8
000000457572,3
000000457566,5
000000457580,26
000000457575,8
000000457581,17
000000457583,7
000000457584,15
000000457586,6
000000457599,3
000000457587,6
000000457611,3
000000457618,8
000000457609,16
000000457616,3
000000457631,4
000000457638,3
000000457636,8
000000457651,3
000000457654,4
000000457659,4
000000457660,4
000000457656,3
000000457667,4
000000457684,4
000000457678,3
000000457683,4
000000457672,25
000000457668,26
000000457686,9
000000457687,12
000000457691,3
000000457693,3
000000457708,14
000000457703,3
000000457723,4
000000457705,3
000000457718,12
000000457720,8
000000457724,20
000000457717,23
000000457734,12
000000457726,3
000000457735,4
000000457725,26
000000457732,3
000000457737,3
000000457739,25
000000457741,3
000000457774,3
000000457766,24
000000457754,3
000000457745,3
000000457768,3
000000457777,24
000000457776,3
000000457797,3
000000457791,15
000000457781,25
000000457780,3
000000457796,3
000000457800,6
000000457805,3
000000457817,24
000000457824,6
000000457825,3
000000457827,24
000000457822,3
000000457833,5
000000457834,3
000000457843,26
000000457842,5
000000457877,25
000000457860,3
000000457861,4
000000457871,3
000000457868,25
000000457882,6
000000457889,6
000000457892,3
000000457888,3
000000457893,3
000000457900,3
000000457901,3
000000457904,6
000000457906,23
000000457907,6
000000457943,7
000000457926,4
000000457922,6
000000457948,3
000000457924,6
000000457962,3
000000457976,3
000000457986,14
000000457981,3
000000458025,3
000000458008,3
000000458016,4
000000458022,3
000000458027,3
000000458052,4
000000458057,26
000000458048,10
000000458042,3
000000458058,3
000000458069,3
000000458073,3
000000458079,21
000000458089,3
000000458082,4
000000458083,23
000000458085,3
000000458103,3
000000458093,3
000000458092,4
000000458119,3
000000458134,3
000000458124,23
000000458123,3
000000458132,3
000000458135,3
000000458137,6
000000458141,6
000000458139,3
000000458156,3
000000458143,25
000000458147,5
000000458153,3
000000458160,4
000000458166,13
000000458168,3
000000458170,4
000000458175,17
000000458172,4
000000458177,3
000000458178,4
000000458189,11
000000458184,3
000000458198,9
000000458199,5
000000458204,3
000000458202,3
000000458208,4
000000458205,4
000000458229,3
000000458221,3
000000458212,3
000000458228,4
000000458248,3
000000458232,24
000000458230,7
000000458275,3
000000458281,5
000000458240,7
000000458249,24
000000458282,4
000000458299,3
000000458286,3
000000458311,3
000000458308,24
000000458321,23
000000458309,8
000000458313,26
000000458323,3
000000458328,13
000000458338,10
000000458336,3
000000458326,13
000000458361,15
000000458355,3
000000458349,3
000000458339,20
000000458374,13
000000458365,3
000000458387,3
000000458388,24
000000458390,3
000000458401,21
000000458412,3
000000458397,3
000000458413,3
000000458420,3
000000458424,13
000000458448,3
000000458430,21
000000458461,4
000000458453,25
000000458463,15
000000458467,3
000000458475,16
000000458481,3
000000458483,25
000000458485,3
000000458487,14
000000458478,20
000000458502,5
000000458505,26
000000458519,3
000000458522,11
000000458510,25
000000458533,3
000000458540,12
000000458541,3
000000458543,3
000000458558,4
000000458549,26
000000458551,3
000000458567,4
000000458560,3
000000458572,3
000000458568,16
000000458583,9
000000458574,26
000000458592,3
000000458586,3
000000458598,3
000000458594,3
000000458596,3
000000458599,4
000000458606,3
000000458603,3
000000458610,7
000000458604,3
000000458611,26
000000458613,19
000000458616,25
000000458617,3
000000458622,10
000000458625,3
000000458621,4
000000458629,3
000000458633,4
000000458632,3
000000458631,4
000000458646,5
000000458637,3
000000458640,12
000000458642,3
000000458664,12
000000458650,11
000000458654,8
000000458668,3
000000458672,3
000000458649,3
000000458673,3
000000458675,3
000000458682,3
000000458677,3
000000458705,3
000000458721,3
000000458716,24
000000458724,3
000000458748,4
000000458738,3
000000458727,6
000000458728,3
000000458750,4
000000458752,6
000000458763,3
000000458772,3
000000458751,3
000000458762,3
000000458756,10
000000458778,4
000000458785,7
000000458781,14
000000458810,3
000000458827,3
000000458807,10
000000458804,3
000000458802,26
000000458821,15
000000458832,7
000000458836,24
000000458839,6
000000458846,3
000000458857,25
000000458861,4
000000458856,3
000000458862,3
000000458864,25
000000458866,3
000000458870,3
000000458876,26
000000458879,4
000000458908,3
000000458894,9
000000458914,19
000000458891,6
000000458898,4
000000458918,5
000000458921,21
000000458903,9
000000458925,15
000000458922,23
000000458932,5
000000458935,26
000000458931,3
000000458950,3
000000458955,3
000000458946,23
000000458941,3
000000458953,3
000000458957,3
000000458958,12
000000458969,3
000000458960,4
000000458970,13
000000459000,10
000000458984,6
000000459001,3
000000459006,5
000000459003,4
000000459018,3
000000459026,3
000000459032,3
000000459034,3
000000459037,26
000000459050,5
000000459058,16
000000459056,4
000000459064,3
000000459078,5
000000459082,20
000000459084,4
000000459093,6
000000459104,3
000000459103,3
000000459111,3
000000459113,21
000000459117,25
000000459110,3
000000459118,15
000000459121,4
000000459141,11
000000459136,3
000000459137,5
000000459147,5
000000459152,3
000000459166,4
000000459164,3
000000459151,3
000000459170,8
000000459176,4
000000459182,3
000000459201,8
000000459189,19
000000459185,5
000000459184,5
000000459200,26
000000459208,3
000000459203,3
000000459190,3
000000459218,3
000000459212,11
000000459210,23
000000459209,3
000000459214,3
000000459219,4
000000459234,3
000000459248,3
000000459263,3
000000459255,4
000000459301,4
000000459258,17
000000459281,12
000000459265,26
000000459304,26
000000459303,4
000000459310,25
000000459319,4
000000459320,3
000000459325,3
000000459339,3
000000459328,3
000000459342,4
000000459343,3
000000459346,3
000000459349,5
000000459355,15
000000459347,6
000000459354,10
000000459361,3
000000459372,7
000000459400,4
000000459363,3
000000459374,3
000000459382,20
000000459401,4
000000459428,6
000000459408,3
000000459429,23
000000459440,3
000000459449,26
000000459463,26
000000459451,11
000000459466,4
000000459465,26
000000459471,3
000000459487,3
000000459475,4
000000459502,3
000000459514,24
000000459524,3
000000459515,4
000000459537,7
000000459543,3
000000459576,3
000000459566,6
000000459557,3
000000459563,26
000000459575,3
000000459569,3
000000459585,23
000000459600,22
000000459641,4
000000459589,25
000000459590,17
000000459598,3
000000459618,5
000000459645,9
000000459631,3
000000459653,4
000000459643,3
000000459644,5
000000459659,25
000000459665,4
000000459668,4
000000459670,4
000000459680,4
000000459673,3
000000459715,3
000000459706,3
000000459694,18
000000459697,3
000000459712,4
000000459716,24
000000459723,22
000000459718,5
000000459721,9
000000459731,3
000000459733,3
000000459736,6
000000459747,9
000000459752,3
000000459749,3
000000459755,3
000000459763,4
000000459765,3
000000459787,10
000000459767,26
000000459770,25
000000459793,3
000000459786,19
000000459794,26
000000459799,7
000000459801,6
000000459800,9
000000459821,26
000000459819,3
000000459824,3
000000459823,4
000000459825,5
000000459835,20
000000459827,3
000000459826,4
000000459841,4
000000459848,3
000000459853,3
000000459868,5
000000459879,3
000000459884,8
000000459898,16
000000459899,4
000000459912,3
000000459914,3
000000459905,3
000000459921,11
000000459919,3
000000459929,20
000000459922,4
000000459934,3
000000459923,3
000000459935,19
000000459933,24
000000459943,10
000000459953,3
000000459942,3
000000459951,3
000000459959,3
000000459975,6
000000459967,10
000000459978,3
000000459987,5
000000459991,3
000000459993,5
000000459982,5
000000459997,3
000000459999,6
000000460005,26
000000460029,3
000000460010,3
000000460022,26
000000460031,4
000000460030,3
000000460035,3
000000460033,6
000000460038,3
000000460039,4
